id,name,description,price,stock,category,image_path
K70,Keyring 73,Corkscrew,1.90,500,Keyring,/products/keyring/PC73.jpg
K71,Keyring 74,Edelweiss. cow and bell,1.90,500,Keyring,/products/keyring/PC74.jpg
K72,Keyring 76,Poya Swiss army knife,1.90,500,Keyring,/products/keyring/PC76.jpg
K73,Keyring 77,Wood Swiss army knife,1.90,500,Keyring,/products/keyring/PC77.jpg
K74,Keyring 78,Tool Swiss army knife,4.00,500,Keyring,/products/keyring/PC78.jpg
K75,Keyring 79,Tool poya Swiss army knife,2.50,500,Keyring,/products/keyring/PC79.jpg
K76,Keyring 81,Spoon Swiss army knife,4.00,500,Keyring,/products/keyring/PC81.jpg
K77,Keyring 82,Bottle opener corkscrew,2.00,500,Keyring,/products/keyring/PC82.jpg
K78,Keyring 83,Swiss knife poya,2.50,500,Keyring,/products/keyring/PC83.jpg
K79,Keyring 84,Scissor swiss army knife,4.00,500,Keyring,/products/keyring/PC84.jpg
K80,Keyring 85,wooden swiss army knife,3.50,500,Keyring,/products/keyring/PC85.jpg
K81,Keyring 86,swiss army knife,2.50,500,Keyring,/products/keyring/PC86.jpg
K82,Keyring 87,Heart shaped switzerland,1.90,500,Keyring,/products/keyring/PC87.jpg
K83,Keyring 90,compass bottle opener,1.90,500,Keyring,/products/keyring/PC90.jpg
K84,Keyring 91,poya swiss army knife,2.50,500,Keyring,/products/keyring/PC91.jpg
K85,Keyring 92,poya metalic swiss army knife,2.00,500,Keyring,/products/keyring/PC92.jpg
K86,Keyring 93,spoon fork swiss army knife,3.00,500,Keyring,/products/keyring/PC93.jpg
K87,Keyring 97,Dookie bottle opener,1.90,500,Keyring,/products/keyring/PC97.jpg
K88,Keyring 98,Dookie flower,1.90,500,Keyring,/products/keyring/PC98.jpg
K89,Keyring 99,Dookie skiing,1.90,500,Keyring,/products/keyring/PC99.jpg
K90,Keyring 101,I love Swiss,1.90,500,Keyring,/products/keyring/PC101.jpg
K91,Keyring 102,Swiss Ski,1.90,500,Keyring,/products/keyring/PC102.jpg
K92,Keyring 103,Swiss beer,1.90,500,Keyring,/products/keyring/PC103.jpg
K93,Keyring 106,Bella cow,1.90,500,Keyring,/products/keyring/PC106.jpg
K94,Keyring 107,Bear Bern,1.90,500,Keyring,/products/keyring/PC107.jpg
K95,Keyring 108,Swiss Boat,1.90,500,Keyring,/products/keyring/PC108.jpg
K96,Keyring 120,Switzerland I love you,1.90,500,Keyring,/products/keyring/PC120.jpg
K97,Keyring 121,Imitation leather lablel,1.90,500,Keyring,/products/keyring/PC121.jpg
K98,Keyring 130,Lausanne Bell red cow label,1.90,500,Keyring,/products/keyring/PC130.jpg
K99,Keyring 131,Bern Bell red cow label,1.90,500,Keyring,/products/keyring/PC131.jpg
K100,Keyring 132,Zermatt Bell red cow label,1.90,500,Keyring,/products/keyring/PC132.jpg
K101,Keyring 133,Gruyères Bell red cow label,1.90,500,Keyring,/products/keyring/PC133.jpg
K102,Keyring 134,Lucerne Bell red cow label,1.90,500,Keyring,/products/keyring/PC134.jpg
K103,Keyring 135,Montreux Bell red cow label,1.90,500,Keyring,/products/keyring/PC135.jpg
K104,Keyring 136,Morgins Bell red cow label,1.90,500,Keyring,/products/keyring/PC136.jpg
K105,Keyring 137,Genève Bell red cow label,1.90,500,Keyring,/products/keyring/PC137.jpg
K106,Keyring 138,Swiss map Switzerland,1.90,500,Keyring,/products/keyring/PC138.jpg
K107,Keyring 139,Bern medal,1.90,500,Keyring,/products/keyring/PC139.jpg
K108,Keyring 140,Genève medal,1.90,500,Keyring,/products/keyring/PC140.jpg
K109,Keyring 141,Lausanne Vaud medal,1.90,500,Keyring,/products/keyring/PC141.jpg
K110,Keyring 142,Gruyères medal,1.90,500,Keyring,/products/keyring/PC142.jpg
K111,Keyring 143,Luzern medal,1.90,500,Keyring,/products/keyring/PC143.jpg
K112,Keyring 144,Raclette swiss shield cow,1.90,500,Keyring,/products/keyring/PC144.jpg
K113,Keyring 145,Swiss army knife,1.90,500,Keyring,/products/keyring/PC145.jpg
K114,Keyring 146,flake boot swiss shield ski,1.90,500,Keyring,/products/keyring/PC146.jpg
K115,Keyring 147,St-Bernard,1.90,500,Keyring,/products/keyring/PC147.jpg
K116,Keyring 150,Label remove before dream,1.90,500,Keyring,/products/keyring/PC150.jpg
K117,Keyring 186,Pill box Switzerland,1.90,500,Keyring,/products/keyring/PC186.jpg
K118,Keyring 187,City plate Genève,1.90,500,Keyring,/products/keyring/PC187.jpg
K119,Keyring 188,City plate Lausanne,1.90,500,Keyring,/products/keyring/PC188.jpg
K120,Keyring 189,City plate Montreux,1.90,500,Keyring,/products/keyring/PC189.jpg
K121,Keyring 190,City plate Bern,1.90,500,Keyring,/products/keyring/PC190.jpg
K122,Keyring 191,City plate Zürich,1.90,500,Keyring,/products/keyring/PC191.jpg
K123,Keyring 192,City plate Crans-Montana,1.90,500,Keyring,/products/keyring/PC192.jpg
K124,Keyring 193,City plate Zermatt,1.90,500,Keyring,/products/keyring/PC193.jpg
K125,Keyring 194,City plate Rheinfall,1.90,500,Keyring,/products/keyring/PC194.jpg
K126,Keyring 195,City plate Luzern,1.90,500,Keyring,/products/keyring/PC195.jpg
K127,Keyring 196,City plate Interlaken,1.90,500,Keyring,/products/keyring/PC196.jpg
K128,Keyring 200,Round double-sided Bern,1.90,500,Keyring,/products/keyring/PC200.jpg
K129,Keyring 201,Double-sided Crans-Montana,1.90,500,Keyring,/products/keyring/PC201.jpg
K130,Keyring 202,Round double-sided Genève,1.90,500,Keyring,/products/keyring/PC202.jpg
K131,Keyring 203,Round double-sided Interlaken,1.90,500,Keyring,/products/keyring/PC203.jpg
K132,Keyring 204,Round double-sided Luzern,1.90,500,Keyring,/products/keyring/PC204.jpg
K133,Keyring 205,Round double-sided Montreux,1.90,500,Keyring,/products/keyring/PC205.jpg
